DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		17q21.32	17	47853173	OSBPL7, SP6, MRPL10	SP6			80320			rs4794202-?	rs4794202	0	4794202	intron_variant	0	0.08	8E-8	7.096910013008056		0.19	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		17q21.33	17	50614721	CACNA1G	CACNA1G			8913			rs117964204-?	rs117964204	0	117964204	intron_variant	0	0.04	1E-9	9.0		0.28	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		17q23.2	17	61215075	BCAS3	BCAS3			54828			rs72832584-?	rs72832584	0	72832584	intron_variant	0	0.05	1E-11	11.0		0.3	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		19q13.41	19	50927340	LOC390956	LOC390956			390956			rs7245858-?	rs7245858	0	7245858	non_coding_transcript_exon_variant	0	0.04	2E-6	5.698970004336019		0.28	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		20p13	20	2404326	TGM6	TGM6			343641			rs34972666-?	rs34972666	0	34972666	intron_variant	0	0.11	3E-8	7.522878745280337		0.23	unit decrease	Illumina [NR] (imputed)	N
2013-06-26	23535033	Sherva R	2013-03-24	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/23535033	Genome-wide association study of the rate of cognitive decline in Alzheimer's disease.	Alzheimer's disease (cognitive decline)	303 European ancestry cases		22q13.31	22	44130225	PARVB	PARVB			29780			rs75617873-?	rs75617873	0	75617873	intron_variant	0	0.03	5E-7	6.301029995663981		0.17	unit decrease	Illumina [NR] (imputed)	N
2013-07-12	23565137	Miyashita A	2013-04-02	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23565137	SORL1 is genetically associated with late-onset Alzheimer's disease in Japanese, Koreans and Caucasians.	Alzheimer's disease (late onset)	891 Japanese ancestry cases, 844 Japanese ancestry controls	1,224 East Asian ancestry cases, 2,114 East Asian ancestry controls, 11,840 European ancestry cases, 10,931 European ancestry controls	19q13.32	19	44873027	APOE, CEACAM16, BCL3, PVRL2, TOMM40, PPP1R37	PVRL2			5819			rs519113-G	rs519113	0	519113	intron_variant	0	0.29	5E-39	38.30102999566398	(Japanese)	2.09	[1.87-2.34]	Affymetrix [5877918] (imputed)	N
2013-05-02	23374588	Martinelli-Boneschi F	2013-01-29	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/23374588	Pharmacogenomics in Alzheimer's disease: a genome-wide association study of response to cholinesterase inhibitors.	Response to cholinesterase inhibitors in Alzheimer's disease	92 European ancestry cases, 77 European ancestry controls	94 European ancestry cases, 74 European ancestry controls	3q24	3	143286187	SLC9A9	SLC9A9			285195			rs17636071-G	rs17636071	0	17636071	intron_variant	0	0.09	2E-6	5.698970004336019	(MMSE)	4.74	[NR] unit decrease	Illumina [522109]	N
2013-05-02	23374588	Martinelli-Boneschi F	2013-01-29	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/23374588	Pharmacogenomics in Alzheimer's disease: a genome-wide association study of response to cholinesterase inhibitors.	Response to cholinesterase inhibitors in Alzheimer's disease	92 European ancestry cases, 77 European ancestry controls	94 European ancestry cases, 74 European ancestry controls	8q24.22	8	131987689	EFR3A	EFR3A			23167			rs2270875-G	rs2270875	0	2270875	synonymous_variant	0	0.16	9E-6	5.045757490560675	(MMSE)	2.84	[NR] unit decrease	Illumina [522109]	N
2013-05-02	23374588	Martinelli-Boneschi F	2013-01-29	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/23374588	Pharmacogenomics in Alzheimer's disease: a genome-wide association study of response to cholinesterase inhibitors.	Response to cholinesterase inhibitors in Alzheimer's disease	92 European ancestry cases, 77 European ancestry controls	94 European ancestry cases, 74 European ancestry controls	13q13.2	13	34376390	intergenic	LOC105370158			105370158			rs17798800-?	rs17798800	0	17798800	intron_variant	0	0.71	7E-6	5.154901959985743	(cases vs. controls)	2.63	[1.72-4]	Illumina [522109]	N
2013-06-06	23419831	Ramanan VK	2013-02-19	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23419831	APOE and BCHE as modulators of cerebral amyloid deposition: a florbetapir PET genome-wide association study.	Alzheimer's disease biomarkers	555 European ancestry individuals	NA				ITGA6							Position 173336636-A	Position 173336636	0			1	0.43	6E-7	6.221848749616356	(Cortical Ab)			Illumina [6108668] (imputed)	N
2013-06-06	23419831	Ramanan VK	2013-02-19	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23419831	APOE and BCHE as modulators of cerebral amyloid deposition: a florbetapir PET genome-wide association study.	Alzheimer's disease biomarkers	555 European ancestry individuals	NA	3q26.1	3	166296681	BCHE	LOC100420620 - RN7SKP298	100420620	106479228		114711	373348	rs509208-G	rs509208	0	509208	downstream_gene_variant	1	0.16	3E-8	7.522878745280337	(Cortical Ab)			Illumina [6108668] (imputed)	N
2013-06-06	23419831	Ramanan VK	2013-02-19	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23419831	APOE and BCHE as modulators of cerebral amyloid deposition: a florbetapir PET genome-wide association study.	Alzheimer's disease biomarkers	555 European ancestry individuals	NA	5q14.3	5	84788958	EDIL3	LOC105379059 - LOC100289244	105379059	100289244		214180	210660	rs113524839-T	rs113524839	0	113524839	intergenic_variant	1	0.11	8E-7	6.096910013008056	(Cortical Ab)			Illumina [6108668] (imputed)	N
2013-06-06	23419831	Ramanan VK	2013-02-19	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23419831	APOE and BCHE as modulators of cerebral amyloid deposition: a florbetapir PET genome-wide association study.	Alzheimer's disease biomarkers	555 European ancestry individuals	NA	5q21.3	5	107775475	EFNA5	RN7SL782P - RN7SKP122	106481133	106479148		40409	35154	rs1422438-G	rs1422438	0	1422438	intergenic_variant	1	0.30	6E-7	6.221848749616356	(Cortical Ab)			Illumina [6108668] (imputed)	N
2013-06-06	23419831	Ramanan VK	2013-02-19	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23419831	APOE and BCHE as modulators of cerebral amyloid deposition: a florbetapir PET genome-wide association study.	Alzheimer's disease biomarkers	555 European ancestry individuals	NA	19q13.32	19	44908684	APOE	APOE			348			rs429358-C	rs429358	0	429358	missense_variant	0	0.28	5E-14	13.301029995663981	(Cortical Ab)			Illumina [6108668] (imputed)	N
2015-06-20	25340798	Kauwe JS	2014-10-23	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/25340798	Genome-Wide Association Study of CSF Levels of 59 Alzheimer's Disease Candidate Proteins: Significant Associations with Proteins Involved in Amyloid Processing and Inflammation.	Cerebrospinal fluid levels of Alzheimer's disease-related proteins	574 individuals	NA	17q23.3	17	63471115	CYB561, ACE	CYB561 - LOC342541	1534	342541		24754	480	rs4968782-G	rs4968782	0	4968782	upstream_gene_variant	1	NR	4E-12	11.397940008672037	(Angiotensin-converting enzyme)			Illumina [5815690] (imputed)	N
2015-06-20	25340798	Kauwe JS	2014-10-23	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/25340798	Genome-Wide Association Study of CSF Levels of 59 Alzheimer's Disease Candidate Proteins: Significant Associations with Proteins Involved in Amyloid Processing and Inflammation.	Cerebrospinal fluid levels of Alzheimer's disease-related proteins	574 individuals	NA	11q22.2	11	102846249	MMP3, MMP12, WTAPP1, MMP13, DCUN1D5	MMP3 - MMP12	4314	4321		2560	16480	rs573521-A	rs573521	0	573521	upstream_gene_variant	1	NR	2E-44	43.69897000433602	(Matrix metalloproteinase-3)			Illumina [5815690] (imputed)	N
2015-05-11	22005931	Kamboh MI	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005931	Genome-wide association analysis of age-at-onset in Alzheimer's disease.	Alzheimer's disease (age of onset)	1,190 European ancestry cases, 1,032 cases	NA	3p26.1	3	6336008	intergenic	LOC105376942 - GRM7-AS3	105376942	101927347		120048	296350	rs271066-?	rs271066	0	271066	intron_variant	1	NR	3E-6	5.522878745280337		0.6491	unit decrease	Illumina [2543888] (imputed)	N
2015-05-11	22005931	Kamboh MI	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005931	Genome-wide association analysis of age-at-onset in Alzheimer's disease.	Alzheimer's disease (age of onset)	1,190 European ancestry cases, 1,032 cases	NA	3p14.1	3	64941350	ADAMTS9	LOC105377124, ADAMTS9-AS2			105377124, 100507098			rs704454-?	rs704454	0	704454	intron_variant	0	NR	3E-6	5.522878745280337		0.5038	unit increase	Illumina [2543888] (imputed)	N
2015-05-11	22005931	Kamboh MI	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005931	Genome-wide association analysis of age-at-onset in Alzheimer's disease.	Alzheimer's disease (age of onset)	1,190 European ancestry cases, 1,032 cases	NA	4q31.3	4	154426241	DCHS2	DCHS2			54798			rs1466662-?	rs1466662	0	1466662	intron_variant	0	NR	5E-7	6.301029995663981		0.9595	unit decrease	Illumina [2543888] (imputed)	N
2015-05-11	22005931	Kamboh MI	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005931	Genome-wide association analysis of age-at-onset in Alzheimer's disease.	Alzheimer's disease (age of onset)	1,190 European ancestry cases, 1,032 cases	NA	9p24.2	9	2742771	KCNV2, VLDLR	KCNV2 - KIAA0020	169522	9933		12734	61381	rs2034764-?	rs2034764	0	2034764	intron_variant	1	NR	4E-6	5.3979400086720375		0.879	unit increase	Illumina [2543888] (imputed)	N
2015-05-11	22005931	Kamboh MI	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005931	Genome-wide association analysis of age-at-onset in Alzheimer's disease.	Alzheimer's disease (age of onset)	1,190 European ancestry cases, 1,032 cases	NA	12q24.22	12	116857528	HRK, RNFT2	HRK			8739			rs17429217-?	rs17429217	0	17429217	3_prime_UTR_variant	0	NR	3E-6	5.522878745280337		2.436	unit increase	Illumina [2543888] (imputed)	N
2015-05-11	22005931	Kamboh MI	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005931	Genome-wide association analysis of age-at-onset in Alzheimer's disease.	Alzheimer's disease (age of onset)	1,190 European ancestry cases, 1,032 cases	NA	15q25.3	15	84887738	SLC28A1, ZNF592, ALPK3	SLC28A1			9154			rs3743162-?	rs3743162	0	3743162	splice_region_variant	0	NR	9E-6	5.045757490560675		0.8828	unit decrease	Illumina [2543888] (imputed)	N
2015-05-11	22005931	Kamboh MI	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005931	Genome-wide association analysis of age-at-onset in Alzheimer's disease.	Alzheimer's disease (age of onset)	1,190 European ancestry cases, 1,032 cases	NA	19q13.32	19	44919689	APOE, TOMM40, APOC1, PVRL2	APOC1 - APOC1P1	341	342		340	7114	rs4420638-?	rs4420638	0	4420638	downstream_gene_variant	1	NR	1E-12	12.0		2.2018	unit increase	Illumina [2543888] (imputed)	N
2015-05-11	22005931	Kamboh MI	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005931	Genome-wide association analysis of age-at-onset in Alzheimer's disease.	Alzheimer's disease (age of onset)	1,190 European ancestry cases, 1,032 cases	NA	4p15.1	4	33201518	intergenic	MAPRE1P2 - LOC105374391	642305	105374391		189700	265906	rs10517270-?	rs10517270	0	10517270	intergenic_variant	1	NR	4E-6	5.3979400086720375		3.3056	unit decrease	Illumina [2543888] (imputed)	N
2015-05-11	22005931	Kamboh MI	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005931	Genome-wide association analysis of age-at-onset in Alzheimer's disease.	Alzheimer's disease (age of onset)	1,190 European ancestry cases, 1,032 cases	NA	6p21.31	6	33857581	LEMD2, MLN, MIR1275	LOC105375027			105375027			rs2104362-?	rs2104362	0	2104362	intergenic_variant	0	NR	7E-6	5.154901959985743		0.8441	unit increase	Illumina [2543888] (imputed)	N
2015-05-11	22005931	Kamboh MI	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005931	Genome-wide association analysis of age-at-onset in Alzheimer's disease.	Alzheimer's disease (age of onset)	1,190 European ancestry cases, 1,032 cases	NA	16q24.2	16	87078024	intergenic	LOC440390 - LOC105371394	440390	105371394		14033	39492	rs12933233-?	rs12933233	0	12933233	intergenic_variant	1	NR	8E-6	5.096910013008056		0.7869	unit increase	Illumina [2543888] (imputed)	N
2015-05-11	22005931	Kamboh MI	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005931	Genome-wide association analysis of age-at-onset in Alzheimer's disease.	Alzheimer's disease (age of onset)	1,190 European ancestry cases, 1,032 cases	NA	18q21.32	18	59084822	LOC390958, Sec11C	LOC107987259 - SEC11C	107987259	90701		14549	55035	rs1037757-?	rs1037757	0	1037757	non_coding_transcript_exon_variant	1	NR	8E-6	5.096910013008056		4.5618	unit decrease	Illumina [2543888] (imputed)	N
2015-05-11	22005931	Kamboh MI	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005931	Genome-wide association analysis of age-at-onset in Alzheimer's disease.	Alzheimer's disease (age of onset)	1,190 European ancestry cases, 1,032 cases	NA	15q25.3	15	84887738	ZNF592, ALPK3, SLC28A1	SLC28A1			9154			rs3743162-?	rs3743162	0	3743162	splice_region_variant	0	NR	9E-6	5.045757490560675		0.88	unit decrease	Illumina [2543888] (imputed)	N
2015-05-11	22005931	Kamboh MI	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005931	Genome-wide association analysis of age-at-onset in Alzheimer's disease.	Alzheimer's disease (age of onset)	1,190 European ancestry cases, 1,032 cases	NA	12q24.13	12	113810386	intergenic	DYNLL1P4 - RBM19	100129739	9904		20561	6352	rs12816806-?	rs12816806	0	12816806	intergenic_variant	1	NR	9E-6	5.045757490560675		0.8384	unit increase	Illumina [2543888] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis and Alzheimer's disease	1,039 European ancestry cases with psychosis, 5,659 European ancestry controls, 260 European, African American and Native American ancestry cases with psychosis from 264 families	NA	10q22.1	10	69778536	RP11-242G20.2	LOC105378346 - RPL5P26	105378346	100271206		87357	354	rs4746003-?	rs4746003	0	4746003	upstream_gene_variant	1	0.25	6E-6	5.221848749616356		1.3	[NR]	Illumina [1847262] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis and Alzheimer's disease	1,039 European ancestry cases with psychosis, 5,659 European ancestry controls, 260 European, African American and Native American ancestry cases with psychosis from 264 families	NA	9p21.1	9	31546474	RP11-291J9.2	MTCO3P30 - LOC105376010	107075229	105376010		39859	32130	rs4576506-?	rs4576506	0	4576506	intergenic_variant	1	0.06	1E-6	6.0		1.66	[NR]	Illumina [1847262] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis and Alzheimer's disease	1,039 European ancestry cases with psychosis, 5,659 European ancestry controls, 260 European, African American and Native American ancestry cases with psychosis from 264 families	NA	4p16.1	4	10048517	SLC2A9	SLC2A9 - WDR1	56606	9948		8269	25822	rs733175-?	rs733175	0	733175	intron_variant	1	0.18	5E-6	5.301029995663981		1.37	[NR]	Illumina [1847262] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis and Alzheimer's disease	1,039 European ancestry cases with psychosis, 5,659 European ancestry controls, 260 European, African American and Native American ancestry cases with psychosis from 264 families	NA	11q14.2	11	86127766	AP003097.1	PICALM - RNU6-560P	8301	106480590		57885	25461	rs10792830-?	rs10792830	0	10792830	intergenic_variant	1	0.44	6E-6	5.221848749616356		1.25	[NR]	Illumina [1847262] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis and Alzheimer's disease	1,039 European ancestry cases with psychosis, 5,659 European ancestry controls, 260 European, African American and Native American ancestry cases with psychosis from 264 families	NA	17q25.3	17	77948568	AC015804.1	LOC105371909 - TNRC6C	105371909	57690		13220	26416	rs16970672-?	rs16970672	0	16970672	intergenic_variant	1	0.29	2E-6	5.698970004336019		1.29	[NR]	Illumina [1847262] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis and Alzheimer's disease	1,039 European ancestry cases with psychosis, 5,659 European ancestry controls, 260 European, African American and Native American ancestry cases with psychosis from 264 families	NA	2p24.2	2	17593765	VSNL1	VSNL1			7447			rs4038131-?	rs4038131	0	4038131	intron_variant	0	0.93	6E-7	6.221848749616356		1.5384616	[NR]	Illumina [1847262] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis and Alzheimer's disease	1,039 European ancestry cases with psychosis, 5,659 European ancestry controls, 260 European, African American and Native American ancestry cases with psychosis from 264 families	NA	2q14.3	2	127094445	BIN1	BIN1			274			rs10207628-?	rs10207628	0	10207628	intron_variant	0	0.81	1E-6	6.0		1.4084507	[NR]	Illumina [1847262] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis and Alzheimer's disease	1,039 European ancestry cases with psychosis, 5,659 European ancestry controls, 260 European, African American and Native American ancestry cases with psychosis from 264 families	NA	3q13.2	3	113103475	RP11-572M11.4	LOC107986114 - LOC101929717	107986114	101929717		12528	38875	rs9811423-?	rs9811423	0	9811423	intron_variant	1	0.47	4E-6	5.3979400086720375		1.28	[NR]	Illumina [1847262] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis and Alzheimer's disease	1,039 European ancestry cases with psychosis, 5,659 European ancestry controls, 260 European, African American and Native American ancestry cases with psychosis from 264 families	NA	12q24.33	12	130537465	RIMBP2	RIMBP2			23504			rs1464108-?	rs1464108	0	1464108	intergenic_variant	0	0.32	8E-6	5.096910013008056		1.28	[NR]	Illumina [1847262] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis and Alzheimer's disease	1,039 European ancestry cases with psychosis, 5,659 European ancestry controls, 260 European, African American and Native American ancestry cases with psychosis from 264 families	NA	10p12.1	10	28216015	MPP7	MPP7			143098			rs11006923-?	rs11006923	0	11006923	intron_variant	0	0.95	9E-6	5.045757490560675		1.5873016	[NR]	Illumina [1847262] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis and Alzheimer's disease	1,039 European ancestry cases with psychosis, 5,659 European ancestry controls, 260 European, African American and Native American ancestry cases with psychosis from 264 families	NA	19q13.32	19	44892962	APOE	TOMM40			10452			rs157582-?	rs157582	0	157582	intron_variant	0	0.26	9E-52	51.045757490560675		2.3	[NR]	Illumina [1847262] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis in Alzheimer's disease	1,039 European ancestry cases with psychosis, 610 European ancestry cases without psychosis, 260 European, African American and Native American ancestry cases with psychosis and 125 European, African American and Native American ancestry cases without psychosis from 264 families	NA	4q12	4	55802265	AC110611.1	RNU6-276P - LOC644145	106479689	644145		3534	17806	rs753129-?	rs753129	0	753129	downstream_gene_variant	1	0.76	3E-7	6.522878745280337		1.5151515	[NR]	Illumina [1882172] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis in Alzheimer's disease	1,039 European ancestry cases with psychosis, 610 European ancestry cases without psychosis, 260 European, African American and Native American ancestry cases with psychosis and 125 European, African American and Native American ancestry cases without psychosis from 264 families	NA	5q23.2	5	123821728	AC008541.1	KRT18P16 - LINC01170	391827	103724389		184261	238066	rs257016-?	rs257016	0	257016	intergenic_variant	1	0.63	4E-6	5.3979400086720375		1.4285715	[NR]	Illumina [1882172] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis in Alzheimer's disease	1,039 European ancestry cases with psychosis, 610 European ancestry cases without psychosis, 260 European, African American and Native American ancestry cases with psychosis and 125 European, African American and Native American ancestry cases without psychosis from 264 families	NA	19q13.41	19	52880932	ZNF320	ZNF320			162967			rs6509701-?	rs6509701	0	6509701	synonymous_variant	0	0.7	5E-6	5.301029995663981		1.4084507	[NR]	Illumina [1882172] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis in Alzheimer's disease	1,039 European ancestry cases with psychosis, 610 European ancestry cases without psychosis, 260 European, African American and Native American ancestry cases with psychosis and 125 European, African American and Native American ancestry cases without psychosis from 264 families	NA	19p13.3	19	1207239	STK11	STK11			6794			rs3764640-?	rs3764640	0	3764640	intron_variant	0	0.79	8E-6	5.096910013008056		1.4705882	[NR]	Illumina [1882172] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis in Alzheimer's disease	1,039 European ancestry cases with psychosis, 610 European ancestry cases without psychosis, 260 European, African American and Native American ancestry cases with psychosis and 125 European, African American and Native American ancestry cases without psychosis from 264 families	NA	10p15.3	10	520439	DIP2C	DIP2C			22982			rs11252926-?	rs11252926	0	11252926	intron_variant	0	0.64	8E-6	5.096910013008056		1.3888888	[NR]	Illumina [1882172] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis in Alzheimer's disease	1,039 European ancestry cases with psychosis, 610 European ancestry cases without psychosis, 260 European, African American and Native American ancestry cases with psychosis and 125 European, African American and Native American ancestry cases without psychosis from 264 families	NA	2p16.3	2	47658337	AC079250.1	MSH2 - RPL18AP6	4436	285053		23836	32330	rs2969775-?	rs2969775	0	2969775	intergenic_variant	1	0.63	2E-6	5.698970004336019		1.4705882	[NR]	Illumina [1882172] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis in Alzheimer's disease	1,039 European ancestry cases with psychosis, 610 European ancestry cases without psychosis, 260 European, African American and Native American ancestry cases with psychosis and 125 European, African American and Native American ancestry cases without psychosis from 264 families	NA	9q31.1	9	103261938	RP11-341A22.2	LINC01492			101928496			rs16922670-?	rs16922670	0	16922670	intron_variant	0	0.14	7E-6	5.154901959985743		1.63	[NR]	Illumina [1882172] (imputed)	N
2015-05-14	22005930	Hollingworth P	2011-10-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22005930	Genome-wide association study of Alzheimer's disease with psychotic symptoms.	Psychosis in Alzheimer's disease	1,039 European ancestry cases with psychosis, 610 European ancestry cases without psychosis, 260 European, African American and Native American ancestry cases with psychosis and 125 European, African American and Native American ancestry cases without psychosis from 264 families	NA	5q11.2	5	56609071	NR	LOC101928448 - LOC105378979	101928448	105378979		2839	157324	rs17716202-?	rs17716202	0	17716202	upstream_gene_variant	1	0.94	8E-6	5.096910013008056		2.2222223	[NR]	Illumina [1882172] (imputed)	N
2016-03-24	21116278	Furney SJ	2010-11-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/21116278	Genome-wide association with MRI atrophy measures as a quantitative trait locus for Alzheimer's disease.	Entorhinal cortical thickness (Alzheimer's disease interaction)	424 European ancestry mild cognitive impairment cases, 236 European ancestry Alzheimer's disease cases, 279 European ancestry controls	NA	9p21.3	9	25551359	TUSC1	LOC105375996			105375996			rs17774966-?	rs17774966	0	17774966	intergenic_variant	0	NR	8E-6	5.096910013008056		0.153	[NR] unit increase	Illumina [478011]	N
2016-03-24	21116278	Furney SJ	2010-11-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/21116278	Genome-wide association with MRI atrophy measures as a quantitative trait locus for Alzheimer's disease.	Entorhinal cortical volume (Alzheimer's disease interaction)	424 European ancestry mild cognitive impairment cases, 236 European ancestry Alzheimer's disease cases, 279 European ancestry controls	NA	6q14.3	6	87157345	ZNF292	ZNF292			23036			rs1925690-?	rs1925690	0	1925690	intron_variant	0	NR	3E-8	7.522878745280337		3.0E-4	[NR] unit increase	Illumina [478011]	N
